SteelPlant
Time,P[MW],L1-P[MW],L2-P[MW],L3-P[MW],L4-P[MW]
2030-01-19 16:15:00,21.55976667386811,5.389941668467028,5.389941668467028,5.389941668467028,5.389941668467028
2030-01-19 16:30:00,20.865797038993875,5.216449259748469,5.216449259748469,5.216449259748469,5.216449259748469
2030-01-19 16:45:00,19.83252900943493,4.958132252358732,4.958132252358732,4.958132252358732,4.958132252358732
2030-01-19 17:00:00,19.529560361564535,4.882390090391134,4.882390090391134,4.882390090391134,4.882390090391134
2030-01-19 17:15:00,19.633008487219545,4.908252121804886,4.908252121804886,4.908252121804886,4.908252121804886
2030-01-19 17:30:00,19.744173378058694,4.936043344514673,4.936043344514673,4.936043344514673,4.936043344514673
2030-01-19 17:45:00,19.459940457772536,4.864985114443134,4.864985114443134,4.864985114443134,4.864985114443134
2030-01-19 18:00:00,19.259574243751004,4.814893560937751,4.814893560937751,4.814893560937751,4.814893560937751
2030-01-19 18:15:00,18.966280894066077,4.741570223516519,4.741570223516519,4.741570223516519,4.741570223516519
2030-01-19 18:30:00,19.24718745217141,4.8117968630428525,4.8117968630428525,4.8117968630428525,4.8117968630428525
2030-01-19 18:45:00,19.137877119686493,4.784469279921623,4.784469279921623,4.784469279921623,4.784469279921623
2030-01-19 19:00:00,19.206636868438252,4.801659217109563,4.801659217109563,4.801659217109563,4.801659217109563
2030-01-19 19:15:00,18.841432859913642,4.7103582149784105,4.7103582149784105,4.7103582149784105,4.7103582149784105
2030-01-19 19:30:00,18.869341936434562,4.717335484108641,4.717335484108641,4.717335484108641,4.717335484108641
2030-01-19 19:45:00,18.6767619242437,4.669190481060925,4.669190481060925,4.669190481060925,4.669190481060925
2030-01-19 20:00:00,18.67495369565733,4.668738423914332,4.668738423914332,4.668738423914332,4.668738423914332
2030-01-19 20:15:00,18.661970672454903,4.665492668113726,4.665492668113726,4.665492668113726,4.665492668113726
2030-01-19 20:30:00,19.539613843161536,4.884903460790384,4.884903460790384,4.884903460790384,4.884903460790384
2030-01-19 20:45:00,19.54708063133727,4.8867701578343175,4.8867701578343175,4.8867701578343175,4.8867701578343175
2030-01-19 21:00:00,19.719542881618967,4.929885720404742,4.929885720404742,4.929885720404742,4.929885720404742
2030-01-19 21:15:00,19.832039475805285,4.958009868951321,4.958009868951321,4.958009868951321,4.958009868951321
2030-01-19 21:30:00,19.675202743230567,4.918800685807642,4.918800685807642,4.918800685807642,4.918800685807642
2030-01-19 21:45:00,19.53514726847495,4.883786817118738,4.883786817118738,4.883786817118738,4.883786817118738
2030-01-19 22:00:00,19.596259438529525,4.899064859632381,4.899064859632381,4.899064859632381,4.899064859632381
2030-01-19 22:15:00,19.01610231412073,4.754025578530182,4.754025578530182,4.754025578530182,4.754025578530182
2030-01-19 22:30:00,19.449544997885344,4.862386249471336,4.862386249471336,4.862386249471336,4.862386249471336
2030-01-19 22:45:00,19.878406291114015,4.969601572778504,4.969601572778504,4.969601572778504,4.969601572778504
2030-01-19 23:00:00,19.461794872069394,4.8654487180173485,4.8654487180173485,4.8654487180173485,4.8654487180173485
2030-01-19 23:15:00,19.491335570229058,4.8728338925572645,4.8728338925572645,4.8728338925572645,4.8728338925572645
2030-01-19 23:30:00,19.589742338841837,4.897435584710459,4.897435584710459,4.897435584710459,4.897435584710459
2030-01-19 23:45:00,19.557940382800293,4.889485095700073,4.889485095700073,4.889485095700073,4.889485095700073
2030-01-20 00:00:00,19.130441806392117,4.782610451598029,4.782610451598029,4.782610451598029,4.782610451598029
2030-01-20 00:15:00,19.071256113994185,4.767814028498546,4.767814028498546,4.767814028498546,4.767814028498546
2030-01-20 00:30:00,19.546293820791544,4.886573455197886,4.886573455197886,4.886573455197886,4.886573455197886
2030-01-20 00:45:00,19.51360841322868,4.87840210330717,4.87840210330717,4.87840210330717,4.87840210330717
2030-01-20 01:00:00,19.373718975063003,4.843429743765751,4.843429743765751,4.843429743765751,4.843429743765751
2030-01-20 01:15:00,19.440548215104187,4.860137053776047,4.860137053776047,4.860137053776047,4.860137053776047
2030-01-20 01:30:00,19.52495689386146,4.881239223465365,4.881239223465365,4.881239223465365,4.881239223465365
2030-01-20 01:45:00,19.652541989898168,4.913135497474542,4.913135497474542,4.913135497474542,4.913135497474542
2030-01-20 02:00:00,19.405841572415493,4.851460393103873,4.851460393103873,4.851460393103873,4.851460393103873
2030-01-20 02:15:00,19.164001602598724,4.791000400649681,4.791000400649681,4.791000400649681,4.791000400649681
2030-01-20 02:30:00,19.351662413292384,4.837915603323096,4.837915603323096,4.837915603323096,4.837915603323096
2030-01-20 02:45:00,19.36430754050129,4.8410768851253225,4.8410768851253225,4.8410768851253225,4.8410768851253225
2030-01-20 03:00:00,19.30348964486622,4.825872411216555,4.825872411216555,4.825872411216555,4.825872411216555
2030-01-20 03:15:00,19.48604330264208,4.87151082566052,4.87151082566052,4.87151082566052,4.87151082566052
2030-01-20 03:30:00,19.3400062930863,4.835001573271575,4.835001573271575,4.835001573271575,4.835001573271575
2030-01-20 03:45:00,19.382758940677366,4.8456897351693415,4.8456897351693415,4.8456897351693415,4.8456897351693415
2030-01-20 04:00:00,18.773219170304685,4.693304792576171,4.693304792576171,4.693304792576171,4.693304792576171
2030-01-20 04:15:00,18.960014141325257,4.740003535331314,4.740003535331314,4.740003535331314,4.740003535331314
2030-01-20 04:30:00,18.6113814392413,4.652845359810325,4.652845359810325,4.652845359810325,4.652845359810325
2030-01-20 04:45:00,18.651591438087767,4.662897859521942,4.662897859521942,4.662897859521942,4.662897859521942
2030-01-20 05:00:00,18.63083663126268,4.65770915781567,4.65770915781567,4.65770915781567,4.65770915781567
2030-01-20 05:15:00,18.896798102453037,4.724199525613259,4.724199525613259,4.724199525613259,4.724199525613259
2030-01-20 05:30:00,18.920014470015694,4.7300036175039235,4.7300036175039235,4.7300036175039235,4.7300036175039235
2030-01-20 05:45:00,18.757815323493613,4.689453830873403,4.689453830873403,4.689453830873403,4.689453830873403
2030-01-20 06:00:00,18.90920950229425,4.727302375573562,4.727302375573562,4.727302375573562,4.727302375573562
2030-01-20 06:15:00,19.137115754951317,4.784278938737829,4.784278938737829,4.784278938737829,4.784278938737829
2030-01-20 06:30:00,19.514069171573922,4.878517292893481,4.878517292893481,4.878517292893481,4.878517292893481
2030-01-20 06:45:00,19.644217140134014,4.9110542850335035,4.9110542850335035,4.9110542850335035,4.9110542850335035
2030-01-20 07:00:00,19.98605581142959,4.996513952857398,4.996513952857398,4.996513952857398,4.996513952857398
2030-01-20 07:15:00,19.950186025570595,4.987546506392649,4.987546506392649,4.987546506392649,4.987546506392649
2030-01-20 07:30:00,19.96844952802055,4.992112382005137,4.992112382005137,4.992112382005137,4.992112382005137
2030-01-20 07:45:00,19.832921623645078,4.958230405911269,4.958230405911269,4.958230405911269,4.958230405911269
2030-01-20 08:00:00,20.5596962899536,5.1399240724884,5.1399240724884,5.1399240724884,5.1399240724884
2030-01-20 08:15:00,21.15676518042407,5.289191295106018,5.289191295106018,5.289191295106018,5.289191295106018
2030-01-20 08:30:00,21.827754471182452,5.456938617795613,5.456938617795613,5.456938617795613,5.456938617795613
2030-01-20 08:45:00,21.826474944329938,5.4566187360824845,5.4566187360824845,5.4566187360824845,5.4566187360824845
2030-01-20 09:00:00,21.57314201002237,5.393285502505592,5.393285502505592,5.393285502505592,5.393285502505592
2030-01-20 09:15:00,21.69472618516573,5.423681546291433,5.423681546291433,5.423681546291433,5.423681546291433
2030-01-20 09:30:00,21.748177750933188,5.437044437733297,5.437044437733297,5.437044437733297,5.437044437733297
2030-01-20 09:45:00,21.88223350162169,5.470558375405423,5.470558375405423,5.470558375405423,5.470558375405423
2030-01-20 10:00:00,21.716198191496574,5.429049547874143,5.429049547874143,5.429049547874143,5.429049547874143
2030-01-20 10:15:00,21.876321841578978,5.4690804603947445,5.4690804603947445,5.4690804603947445,5.4690804603947445
2030-01-20 10:30:00,21.523390653836294,5.380847663459074,5.380847663459074,5.380847663459074,5.380847663459074
2030-01-20 10:45:00,21.14531888374538,5.286329720936345,5.286329720936345,5.286329720936345,5.286329720936345
2030-01-20 11:00:00,21.03205735804811,5.258014339512028,5.258014339512028,5.258014339512028,5.258014339512028
2030-01-20 11:15:00,20.891253344844074,5.2228133362110185,5.2228133362110185,5.2228133362110185,5.2228133362110185
2030-01-20 11:30:00,20.838763469084036,5.209690867271009,5.209690867271009,5.209690867271009,5.209690867271009
2030-01-20 11:45:00,21.159642696049904,5.289910674012476,5.289910674012476,5.289910674012476,5.289910674012476
2030-01-20 12:00:00,20.970281459730224,5.242570364932556,5.242570364932556,5.242570364932556,5.242570364932556
2030-01-20 12:15:00,20.959276680980324,5.239819170245081,5.239819170245081,5.239819170245081,5.239819170245081
2030-01-20 12:30:00,21.084107918126684,5.271026979531671,5.271026979531671,5.271026979531671,5.271026979531671
2030-01-20 12:45:00,20.8256082280317,5.206402057007925,5.206402057007925,5.206402057007925,5.206402057007925
2030-01-20 13:00:00,20.836440140255984,5.209110035063996,5.209110035063996,5.209110035063996,5.209110035063996
2030-01-20 13:15:00,20.7879758840735,5.196993971018375,5.196993971018375,5.196993971018375,5.196993971018375
2030-01-20 13:30:00,20.785636038419625,5.196409009604906,5.196409009604906,5.196409009604906,5.196409009604906
2030-01-20 13:45:00,20.824427754159633,5.206106938539908,5.206106938539908,5.206106938539908,5.206106938539908
2030-01-20 14:00:00,20.56120156565127,5.140300391412818,5.140300391412818,5.140300391412818,5.140300391412818
2030-01-20 14:15:00,20.654048763084447,5.163512190771112,5.163512190771112,5.163512190771112,5.163512190771112
2030-01-20 14:30:00,20.94491865775571,5.236229664438928,5.236229664438928,5.236229664438928,5.236229664438928
2030-01-20 14:45:00,20.495280172411746,5.123820043102937,5.123820043102937,5.123820043102937,5.123820043102937
2030-01-20 15:00:00,19.880855576336508,4.970213894084127,4.970213894084127,4.970213894084127,4.970213894084127
2030-01-20 15:15:00,19.636649012605147,4.909162253151287,4.909162253151287,4.909162253151287,4.909162253151287
2030-01-20 15:30:00,19.658735529222856,4.914683882305714,4.914683882305714,4.914683882305714,4.914683882305714
2030-01-20 15:45:00,19.43930533005897,4.859826332514743,4.859826332514743,4.859826332514743,4.859826332514743
2030-01-20 16:00:00,19.787528641381005,4.946882160345251,4.946882160345251,4.946882160345251,4.946882160345251
2030-01-20 16:15:00,20.25061552396398,5.062653880990995,5.062653880990995,5.062653880990995,5.062653880990995
2030-01-20 16:30:00,20.932564341929,5.23314108548225,5.23314108548225,5.23314108548225,5.23314108548225
2030-01-20 16:45:00,21.02576875188419,5.2564421879710475,5.2564421879710475,5.2564421879710475,5.2564421879710475
2030-01-20 17:00:00,21.556354503013832,5.389088625753458,5.389088625753458,5.389088625753458,5.389088625753458
2030-01-20 17:15:00,22.0345685359912,5.5086421339978,5.5086421339978,5.5086421339978,5.5086421339978
2030-01-20 17:30:00,22.610742725759653,5.652685681439913,5.652685681439913,5.652685681439913,5.652685681439913
2030-01-20 17:45:00,22.780346699396894,5.6950866748492235,5.6950866748492235,5.6950866748492235,5.6950866748492235
2030-01-20 18:00:00,22.863928505611007,5.715982126402752,5.715982126402752,5.715982126402752,5.715982126402752
2030-01-20 18:15:00,22.82985471970186,5.707463679925465,5.707463679925465,5.707463679925465,5.707463679925465
2030-01-20 18:30:00,23.283285261031374,5.820821315257843,5.820821315257843,5.820821315257843,5.820821315257843
2030-01-20 18:45:00,23.74434071468852,5.93608517867213,5.93608517867213,5.93608517867213,5.93608517867213
2030-01-20 19:00:00,23.63228736671127,5.908071841677818,5.908071841677818,5.908071841677818,5.908071841677818
2030-01-20 19:15:00,23.80474075073287,5.951185187683217,5.951185187683217,5.951185187683217,5.951185187683217
2030-01-20 19:30:00,24.174574260103284,6.043643565025821,6.043643565025821,6.043643565025821,6.043643565025821
2030-01-20 19:45:00,24.06484678378471,6.016211695946177,6.016211695946177,6.016211695946177,6.016211695946177
2030-01-20 20:00:00,23.836194207379286,5.9590485518448215,5.9590485518448215,5.9590485518448215,5.9590485518448215
2030-01-20 20:15:00,24.00614815343391,6.001537038358477,6.001537038358477,6.001537038358477,6.001537038358477
2030-01-20 20:30:00,24.18579602414824,6.04644900603706,6.04644900603706,6.04644900603706,6.04644900603706
2030-01-20 20:45:00,24.104126227315504,6.026031556828876,6.026031556828876,6.026031556828876,6.026031556828876
2030-01-20 21:00:00,24.144903591941258,6.0362258979853145,6.0362258979853145,6.0362258979853145,6.0362258979853145
2030-01-20 21:15:00,24.396100741437582,6.0990251853593955,6.0990251853593955,6.0990251853593955,6.0990251853593955
2030-01-20 21:30:00,24.27810282995279,6.069525707488197,6.069525707488197,6.069525707488197,6.069525707488197
2030-01-20 21:45:00,24.315891778309048,6.078972944577262,6.078972944577262,6.078972944577262,6.078972944577262
2030-01-20 22:00:00,24.24826178098412,6.06206544524603,6.06206544524603,6.06206544524603,6.06206544524603
2030-01-20 22:15:00,24.611615667697027,6.152903916924257,6.152903916924257,6.152903916924257,6.152903916924257
2030-01-20 22:30:00,24.45591095639756,6.11397773909939,6.11397773909939,6.11397773909939,6.11397773909939
2030-01-20 22:45:00,24.574538084635464,6.143634521158866,6.143634521158866,6.143634521158866,6.143634521158866
2030-01-20 23:00:00,24.293140447274403,6.073285111818601,6.073285111818601,6.073285111818601,6.073285111818601
2030-01-20 23:15:00,24.45519359332817,6.113798398332042,6.113798398332042,6.113798398332042,6.113798398332042
2030-01-20 23:30:00,24.55509072784847,6.138772681962117,6.138772681962117,6.138772681962117,6.138772681962117
2030-01-20 23:45:00,26.7485196875036,6.6871299218759,6.6871299218759,6.6871299218759,6.6871299218759
2030-01-21 00:00:00,50.925407157457634,12.731351789364409,12.731351789364409,12.731351789364409,12.731351789364409
2030-01-21 00:15:00,51.57741443314526,12.894353608286314,12.894353608286314,12.894353608286314,12.894353608286314
2030-01-21 00:30:00,51.52323822846625,12.880809557116562,12.880809557116562,12.880809557116562,12.880809557116562
2030-01-21 00:45:00,49.82921783625931,12.457304459064828,12.457304459064828,12.457304459064828,12.457304459064828
2030-01-21 01:00:00,48.14556520083801,12.036391300209502,12.036391300209502,12.036391300209502,12.036391300209502
2030-01-21 01:15:00,48.48854364106729,12.122135910266822,12.122135910266822,12.122135910266822,12.122135910266822
2030-01-21 01:30:00,48.36046919536679,12.090117298841697,12.090117298841697,12.090117298841697,12.090117298841697
2030-01-21 01:45:00,48.64129026439338,12.160322566098346,12.160322566098346,12.160322566098346,12.160322566098346
2030-01-21 02:00:00,51.539519173355586,12.884879793338897,12.884879793338897,12.884879793338897,12.884879793338897
2030-01-21 02:15:00,51.28037795269749,12.820094488174373,12.820094488174373,12.820094488174373,12.820094488174373
2030-01-21 02:30:00,51.676849454874194,12.919212363718549,12.919212363718549,12.919212363718549,12.919212363718549
2030-01-21 02:45:00,51.95782755139433,12.989456887848583,12.989456887848583,12.989456887848583,12.989456887848583
2030-01-21 03:00:00,52.62634673932396,13.15658668483099,13.15658668483099,13.15658668483099,13.15658668483099
2030-01-21 03:15:00,52.75296561834512,13.18824140458628,13.18824140458628,13.18824140458628,13.18824140458628
2030-01-21 03:30:00,52.71906241328451,13.179765603321128,13.179765603321128,13.179765603321128,13.179765603321128
2030-01-21 03:45:00,48.533416101867964,12.133354025466991,12.133354025466991,12.133354025466991,12.133354025466991
2030-01-21 04:00:00,42.67866571746137,10.669666429365343,10.669666429365343,10.669666429365343,10.669666429365343
2030-01-21 04:15:00,31.71902112276497,7.929755280691243,7.929755280691243,7.929755280691243,7.929755280691243
2030-01-21 04:30:00,30.19947808488191,7.549869521220478,7.549869521220478,7.549869521220478,7.549869521220478
2030-01-21 04:45:00,29.540089204751414,7.3850223011878535,7.3850223011878535,7.3850223011878535,7.3850223011878535
2030-01-21 05:00:00,30.00860853621482,7.502152134053705,7.502152134053705,7.502152134053705,7.502152134053705
2030-01-21 05:15:00,30.405322977515848,7.601330744378962,7.601330744378962,7.601330744378962,7.601330744378962
2030-01-21 05:30:00,33.33038759271435,8.332596898178588,8.332596898178588,8.332596898178588,8.332596898178588
2030-01-21 05:45:00,42.68638923996523,10.671597309991308,10.671597309991308,10.671597309991308,10.671597309991308
2030-01-21 06:00:00,57.290484919097445,14.322621229774361,14.322621229774361,14.322621229774361,14.322621229774361
2030-01-21 06:15:00,64.3801117532706,16.09502793831765,16.09502793831765,16.09502793831765,16.09502793831765
2030-01-21 06:30:00,66.98907308720112,16.74726827180028,16.74726827180028,16.74726827180028,16.74726827180028
2030-01-21 06:45:00,72.40275215021235,18.100688037553088,18.100688037553088,18.100688037553088,18.100688037553088
2030-01-21 07:00:00,116.81829895876444,29.20457473969111,29.20457473969111,29.20457473969111,29.20457473969111
2030-01-21 07:15:00,132.4675125881375,33.11687814703438,33.11687814703438,33.11687814703438,33.11687814703438
2030-01-21 07:30:00,140.5147317397782,35.12868293494455,35.12868293494455,35.12868293494455,35.12868293494455
2030-01-21 07:45:00,141.33065978563093,35.33266494640773,35.33266494640773,35.33266494640773,35.33266494640773
2030-01-21 08:00:00,145.74540814748863,36.43635203687216,36.43635203687216,36.43635203687216,36.43635203687216
2030-01-21 08:15:00,143.86758154121614,35.966895385304035,35.966895385304035,35.966895385304035,35.966895385304035
2030-01-21 08:30:00,139.37499175515322,34.843747938788304,34.843747938788304,34.843747938788304,34.843747938788304
2030-01-21 08:45:00,143.60700078963086,35.901750197407715,35.901750197407715,35.901750197407715,35.901750197407715
2030-01-21 09:00:00,142.56080147675905,35.64020036918976,35.64020036918976,35.64020036918976,35.64020036918976
2030-01-21 09:15:00,141.38831029976015,35.34707757494004,35.34707757494004,35.34707757494004,35.34707757494004
2030-01-21 09:30:00,143.91670485851668,35.97917621462917,35.97917621462917,35.97917621462917,35.97917621462917
2030-01-21 09:45:00,150.63865331388627,37.65966332847157,37.65966332847157,37.65966332847157,37.65966332847157
2030-01-21 10:00:00,124.3815098801778,31.09537747004445,31.09537747004445,31.09537747004445,31.09537747004445
2030-01-21 10:15:00,112.96181404159162,28.240453510397906,28.240453510397906,28.240453510397906,28.240453510397906
2030-01-21 10:30:00,114.39972539668398,28.599931349170994,28.599931349170994,28.599931349170994,28.599931349170994
2030-01-21 10:45:00,107.23206542038483,26.808016355096207,26.808016355096207,26.808016355096207,26.808016355096207
2030-01-21 11:00:00,89.60167466973184,22.40041866743296,22.40041866743296,22.40041866743296,22.40041866743296
2030-01-21 11:15:00,64.95890011601196,16.23972502900299,16.23972502900299,16.23972502900299,16.23972502900299
2030-01-21 11:30:00,47.59767738907335,11.899419347268337,11.899419347268337,11.899419347268337,11.899419347268337
2030-01-21 11:45:00,67.15032617635762,16.787581544089406,16.787581544089406,16.787581544089406,16.787581544089406
2030-01-21 12:00:00,114.36021478906729,28.59005369726682,28.59005369726682,28.59005369726682,28.59005369726682
2030-01-21 12:15:00,130.86763335907233,32.71690833976808,32.71690833976808,32.71690833976808,32.71690833976808
2030-01-21 12:30:00,136.6701062089294,34.16752655223235,34.16752655223235,34.16752655223235,34.16752655223235
2030-01-21 12:45:00,133.94264760448817,33.48566190112204,33.48566190112204,33.48566190112204,33.48566190112204
2030-01-21 13:00:00,119.61421240404364,29.90355310101091,29.90355310101091,29.90355310101091,29.90355310101091
2030-01-21 13:15:00,118.04155944003094,29.510389860007734,29.510389860007734,29.510389860007734,29.510389860007734
2030-01-21 13:30:00,117.70971554145626,29.427428885364066,29.427428885364066,29.427428885364066,29.427428885364066
2030-01-21 13:45:00,113.34121865896016,28.33530466474004,28.33530466474004,28.33530466474004,28.33530466474004
2030-01-21 14:00:00,115.04421978658031,28.76105494664508,28.76105494664508,28.76105494664508,28.76105494664508
2030-01-21 14:15:00,117.5134953558156,29.3783738389539,29.3783738389539,29.3783738389539,29.3783738389539
2030-01-21 14:30:00,121.71688717464852,30.42922179366213,30.42922179366213,30.42922179366213,30.42922179366213
2030-01-21 14:45:00,118.93851383317586,29.734628458293965,29.734628458293965,29.734628458293965,29.734628458293965
2030-01-21 15:00:00,108.13981075143529,27.034952687858823,27.034952687858823,27.034952687858823,27.034952687858823
2030-01-21 15:15:00,111.45070449908297,27.862676124770744,27.862676124770744,27.862676124770744,27.862676124770744
2030-01-21 15:30:00,123.98626844438233,30.996567111095583,30.996567111095583,30.996567111095583,30.996567111095583
2030-01-21 15:45:00,125.0811074860153,31.270276871503825,31.270276871503825,31.270276871503825,31.270276871503825
2030-01-21 16:00:00,124.31673876828336,31.07918469207084,31.07918469207084,31.07918469207084,31.07918469207084
2030-01-21 16:15:00,134.67251775882548,33.66812943970637,33.66812943970637,33.66812943970637,33.66812943970637
2030-01-21 16:30:00,141.11820701446837,35.27955175361709,35.27955175361709,35.27955175361709,35.27955175361709
2030-01-21 16:45:00,145.5788498410396,36.3947124602599,36.3947124602599,36.3947124602599,36.3947124602599
2030-01-21 17:00:00,144.85029455474708,36.21257363868677,36.21257363868677,36.21257363868677,36.21257363868677
2030-01-21 17:15:00,143.35602249951728,35.83900562487932,35.83900562487932,35.83900562487932,35.83900562487932
2030-01-21 17:30:00,142.9592513887666,35.73981284719165,35.73981284719165,35.73981284719165,35.73981284719165
2030-01-21 17:45:00,142.9686855048167,35.742171376204176,35.742171376204176,35.742171376204176,35.742171376204176
2030-01-21 18:00:00,141.9982023346106,35.49955058365265,35.49955058365265,35.49955058365265,35.49955058365265
2030-01-21 18:15:00,143.90590774654282,35.976476936635706,35.976476936635706,35.976476936635706,35.976476936635706
2030-01-21 18:30:00,141.45409667726148,35.36352416931537,35.36352416931537,35.36352416931537,35.36352416931537
2030-01-21 18:45:00,143.04982635917008,35.76245658979252,35.76245658979252,35.76245658979252,35.76245658979252
2030-01-21 19:00:00,143.72474210870533,35.93118552717633,35.93118552717633,35.93118552717633,35.93118552717633
2030-01-21 19:15:00,141.4083243761631,35.35208109404078,35.35208109404078,35.35208109404078,35.35208109404078
2030-01-21 19:30:00,118.36085554837582,29.590213887093956,29.590213887093956,29.590213887093956,29.590213887093956
2030-01-21 19:45:00,92.93844734257289,23.23461183564322,23.23461183564322,23.23461183564322,23.23461183564322
2030-01-21 20:00:00,74.29492025896633,18.573730064741582,18.573730064741582,18.573730064741582,18.573730064741582
2030-01-21 20:15:00,92.60446692084349,23.151116730210873,23.151116730210873,23.151116730210873,23.151116730210873
2030-01-21 20:30:00,118.82320000081246,29.705800000203116,29.705800000203116,29.705800000203116,29.705800000203116
2030-01-21 20:45:00,137.3771118332866,34.34427795832165,34.34427795832165,34.34427795832165,34.34427795832165
2030-01-21 21:00:00,140.1885454073579,35.04713635183948,35.04713635183948,35.04713635183948,35.04713635183948
2030-01-21 21:15:00,134.84954662737783,33.71238665684446,33.71238665684446,33.71238665684446,33.71238665684446
2030-01-21 21:30:00,143.62381400854287,35.905953502135716,35.905953502135716,35.905953502135716,35.905953502135716
2030-01-21 21:45:00,146.5589339363963,36.639733484099075,36.639733484099075,36.639733484099075,36.639733484099075
2030-01-21 22:00:00,143.42971642435018,35.857429106087544,35.857429106087544,35.857429106087544,35.857429106087544
2030-01-21 22:15:00,143.98972960180257,35.99743240045064,35.99743240045064,35.99743240045064,35.99743240045064
2030-01-21 22:30:00,144.59010640254542,36.147526600636354,36.147526600636354,36.147526600636354,36.147526600636354
2030-01-21 22:45:00,143.06455940225672,35.76613985056418,35.76613985056418,35.76613985056418,35.76613985056418
2030-01-21 23:00:00,139.62798284461348,34.90699571115337,34.90699571115337,34.90699571115337,34.90699571115337
2030-01-21 23:15:00,144.72179448088644,36.18044862022161,36.18044862022161,36.18044862022161,36.18044862022161
2030-01-21 23:30:00,142.4950338032903,35.62375845082258,35.62375845082258,35.62375845082258,35.62375845082258
2030-01-21 23:45:00,142.8066529373375,35.701663234334376,35.701663234334376,35.701663234334376,35.701663234334376
2030-01-22 00:00:00,161.09034271853662,40.272585679634155,40.272585679634155,40.272585679634155,40.272585679634155
2030-01-22 00:15:00,162.48024068144855,40.62006017036214,40.62006017036214,40.62006017036214,40.62006017036214
2030-01-22 00:30:00,158.49703664181433,39.62425916045358,39.62425916045358,39.62425916045358,39.62425916045358
2030-01-22 00:45:00,111.42117072944225,27.855292682360563,27.855292682360563,27.855292682360563,27.855292682360563
2030-01-22 01:00:00,72.43024748749983,18.107561871874957,18.107561871874957,18.107561871874957,18.107561871874957
2030-01-22 01:15:00,67.14044846634168,16.78511211658542,16.78511211658542,16.78511211658542,16.78511211658542
2030-01-22 01:30:00,65.66042226401655,16.415105566004137,16.415105566004137,16.415105566004137,16.415105566004137
2030-01-22 01:45:00,63.62755182416319,15.906887956040798,15.906887956040798,15.906887956040798,15.906887956040798
2030-01-22 02:00:00,60.413433659934576,15.103358414983644,15.103358414983644,15.103358414983644,15.103358414983644
2030-01-22 02:15:00,59.42646810979514,14.856617027448785,14.856617027448785,14.856617027448785,14.856617027448785
2030-01-22 02:30:00,59.406351992324325,14.851587998081081,14.851587998081081,14.851587998081081,14.851587998081081
2030-01-22 02:45:00,58.93395916825367,14.733489792063418,14.733489792063418,14.733489792063418,14.733489792063418
2030-01-22 03:00:00,57.72861802116238,14.432154505290596,14.432154505290596,14.432154505290596,14.432154505290596
2030-01-22 03:15:00,58.95564706905038,14.738911767262595,14.738911767262595,14.738911767262595,14.738911767262595
2030-01-22 03:30:00,58.56030729232525,14.640076823081312,14.640076823081312,14.640076823081312,14.640076823081312
2030-01-22 03:45:00,58.602601006145136,14.650650251536284,14.650650251536284,14.650650251536284,14.650650251536284
2030-01-22 04:00:00,58.086370314413706,14.521592578603427,14.521592578603427,14.521592578603427,14.521592578603427
2030-01-22 04:15:00,56.920953093864064,14.230238273466016,14.230238273466016,14.230238273466016,14.230238273466016
2030-01-22 04:30:00,55.99391659680654,13.998479149201636,13.998479149201636,13.998479149201636,13.998479149201636
2030-01-22 04:45:00,52.10900124040154,13.027250310100385,13.027250310100385,13.027250310100385,13.027250310100385
2030-01-22 05:00:00,49.3134168099037,12.328354202475925,12.328354202475925,12.328354202475925,12.328354202475925
2030-01-22 05:15:00,42.49825300056395,10.624563250140987,10.624563250140987,10.624563250140987,10.624563250140987
2030-01-22 05:30:00,38.25270165778722,9.563175414446805,9.563175414446805,9.563175414446805,9.563175414446805
2030-01-22 05:45:00,46.38503200470113,11.596258001175283,11.596258001175283,11.596258001175283,11.596258001175283
2030-01-22 06:00:00,60.752388384548965,15.188097096137241,15.188097096137241,15.188097096137241,15.188097096137241
2030-01-22 06:15:00,68.69461171527033,17.17365292881758,17.17365292881758,17.17365292881758,17.17365292881758
2030-01-22 06:30:00,72.80171835126315,18.200429587815787,18.200429587815787,18.200429587815787,18.200429587815787
2030-01-22 06:45:00,79.79317247502661,19.948293118756652,19.948293118756652,19.948293118756652,19.948293118756652
2030-01-22 07:00:00,135.4275984753358,33.85689961883395,33.85689961883395,33.85689961883395,33.85689961883395
2030-01-22 07:15:00,159.34177624343494,39.835444060858734,39.835444060858734,39.835444060858734,39.835444060858734
2030-01-22 07:30:00,168.01429277526424,42.00357319381606,42.00357319381606,42.00357319381606,42.00357319381606
2030-01-22 07:45:00,160.70055040931217,40.17513760232804,40.17513760232804,40.17513760232804,40.17513760232804
2030-01-22 08:00:00,160.69089073285218,40.172722683213046,40.172722683213046,40.172722683213046,40.172722683213046
2030-01-22 08:15:00,168.47352558060172,42.11838139515043,42.11838139515043,42.11838139515043,42.11838139515043
2030-01-22 08:30:00,171.83199188166265,42.95799797041566,42.95799797041566,42.95799797041566,42.95799797041566
2030-01-22 08:45:00,164.56362217470615,41.14090554367654,41.14090554367654,41.14090554367654,41.14090554367654
2030-01-22 09:00:00,156.5188073831456,39.1297018457864,39.1297018457864,39.1297018457864,39.1297018457864
2030-01-22 09:15:00,166.44280145724795,41.61070036431199,41.61070036431199,41.61070036431199,41.61070036431199
